mfccs_0,mfccs_1,mfccs_2,mfccs_3,mfccs_4,mfccs_5,mfccs_6,mfccs_7,mfccs_8,mfccs_9,mfccs_10,mfccs_11,mfccs_12,mfccs_13,mfccs_14,mfccs_15,mfccs_16,mfccs_17,mfccs_18,mfccs_19,mfccs_20,mfccs_21,mfccs_22,mfccs_23,mfccs_24,mfccs_25,mfccs_26,mfccs_27,mfccs_28,mfccs_29,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,source,label
-440.79996,166.9212,-49.076214,-47.528187,30.854803,27.033411,-23.386023,-24.46651,-2.5212753,-10.88828,-23.767365,-5.3036623,5.279661,-13.289842,-10.673223,5.3671603,-3.7343328,-8.763091,1.0114763,-2.2759724,-5.650627,-6.3027277,-3.307496,-2.544695,-9.858875,-5.155787,-2.0486002,-4.2898993,-6.4555454,-4.1573453,1979.312902636138,1289.1516283988626,2987.034574468085,0.11534902,output_20250226_1705_speaker1.mp3,0
-569.364,72.438774,-27.876137,-14.64385,9.860061,6.1755986,-9.3422785,-11.166917,-2.3375037,-0.6351412,-8.387425,-5.214115,1.7221363,-5.6189594,-5.272225,1.8053794,-2.724431,-4.332548,-0.054951426,-2.6976595,-1.789999,-2.083269,-1.4653177,0.7483244,-3.8437686,-2.1246402,0.072314076,-0.79549986,-1.6695879,-0.9606177,1095.3287582706457,635.1118266055564,1675.6565824468084,0.13510908,output_20250226_1705_speaker1.mp3,0
-372.587,197.88148,-65.63532,-57.936886,25.838234,24.304707,-31.852196,-30.028782,1.6238656,-4.5732927,-24.69466,-8.5339575,4.0395393,-17.53416,-13.025993,5.4555264,-7.346532,-12.455455,0.5092064,-2.698247,-5.19201,-8.086294,-1.5923715,0.950499,-12.784681,-6.0409384,-0.9675533,-3.2855828,-5.1209326,-3.5159457,1814.6722500582625,1157.000355121607,2695.561835106383,0.13848075,output_20250226_1705_speaker1.mp3,0
-445.82986,158.79639,-52.051167,-37.588337,46.972057,41.74731,-26.393778,-30.38313,7.4953456,2.8520882,-24.246925,-12.5217705,0.35518795,-19.195892,-13.0685215,3.6241267,-11.6864805,-12.937357,2.944177,-4.3832474,-7.226791,-6.589952,-0.48192832,0.34696344,-15.219633,-6.200098,0.4493804,-4.7627726,-7.977236,-3.3587024,2065.410115151279,1330.9615145111536,2898.1466090425533,0.117947325,output_20250226_1705_speaker1.mp3,0
-529.3167,90.74655,-34.809597,-24.63247,18.478924,12.440862,-16.915453,-14.739839,0.37301174,-3.431947,-12.369174,-4.6024265,1.7102067,-7.1190653,-6.151342,0.5411198,-4.0703917,-4.88916,-0.31022644,-2.5343091,-2.860287,-2.7623172,0.36030242,1.3354408,-4.3403063,-1.7724588,0.58021224,-1.2129049,-3.5593672,-2.1730316,1103.7408615945394,644.4762220414727,1592.004654255319,0.10871927,output_20250226_1705_speaker1.mp3,0
-580.5688,45.808937,-56.262394,-27.911152,20.72481,10.534251,-15.591535,-9.671283,0.84353745,-4.981876,-9.620102,2.2812583,8.126711,-3.507105,-6.1955166,0.4668676,-0.59549797,-3.7095766,1.1007323,3.931583,1.1524948,-1.6864585,-0.047936,0.10469235,-3.182557,-1.1253519,1.4307969,-0.020499427,-1.6543549,0.7087234,1381.8147381148144,666.9744858521009,1843.3344414893618,0.11906368,output_20250226_1705_speaker1.mp3,0
-370.5502,162.97234,-90.68291,-54.25986,29.393847,13.397723,-35.19747,-26.785553,-5.282278,-9.494974,-20.76633,-8.972553,-1.2146645,-14.07113,-7.49075,2.5811515,-3.7550254,-4.0172653,1.1626229,-0.31082284,1.6875861,-4.951509,-4.1471252,-1.6824143,-10.162373,-6.08597,-3.5101154,-3.8621182,-6.8076997,-4.8117037,2090.6316562300176,1136.767364002502,2911.112034574468,0.15380467,output_20250226_1705_speaker1.mp3,0
-349.2889,192.9349,-86.501175,-58.190037,24.114614,1.6979495,-46.99206,-26.344778,-5.410179,-15.283938,-18.463133,-1.1197141,0.7408656,-14.1488695,-5.4981523,3.2638216,-3.3278093,-3.6715405,-1.1062921,-8.058886,-3.2205982,-3.3120177,-2.196148,0.5143198,-7.294882,-0.98913884,0.25916597,-0.583137,-2.9830394,-3.0413928,1910.7563590125915,1151.2548708642796,2834.3168218085107,0.18622084,output_20250226_1705_speaker1.mp3,0
-504.8858,99.73923,-39.758522,-36.109688,13.270112,14.455257,-15.568728,-17.469837,1.727553,1.2286303,-10.216877,-2.8640163,3.5286317,-9.249341,-8.002567,2.6049218,-4.2025094,-5.674772,0.52158797,-2.174641,-2.9726565,-4.3351426,-1.9691265,-0.7504732,-6.461461,-3.4412599,-0.4046926,-1.4106622,-2.1052077,-0.47951755,1206.8300993179353,704.2638087704229,1823.262965425532,0.13555428,output_20250226_1705_speaker1.mp3,0
-557.484,91.13896,-38.48547,-27.86793,11.385925,-0.05282479,-20.840305,-12.767396,-5.434729,-9.046017,-7.932777,-0.5374477,-1.2502735,-7.4981833,-3.0846324,1.5243566,-2.3470714,-2.2780418,1.2815324,-2.2702444,-1.6856403,-1.5508987,-1.5400827,0.6632576,-3.3835433,-1.9852071,-0.5015144,-0.6347308,-2.6993837,-2.7738342,1202.1653414206546,801.6988465390425,1862.1592420212767,0.12723556,output_20250226_1705_speaker1.mp3,0
-371.21335,197.67859,-88.019585,-66.51769,29.103012,25.881216,-42.132607,-36.13688,5.7439694,-5.4933753,-30.061934,-4.058438,9.867605,-23.901724,-15.685826,11.461836,-5.727726,-12.432679,-0.12889256,-6.2299414,-3.985862,-7.0068593,-1.1157411,1.2049521,-13.988751,-0.3769278,-0.27875733,-9.4713125,-4.2517977,0.99663675,2016.6158405588817,1070.4351198341312,2888.422539893617,0.12739378,output_20250226_1705_speaker1.mp3,0
-501.32126,86.64695,-36.192257,-22.859764,18.482697,11.340636,-12.949671,-11.65788,-3.3164654,-5.9415064,-11.151996,-5.798362,-1.0468386,-5.989373,-4.8776836,-1.4905105,-5.2479773,-4.1761055,1.4618583,-1.1722436,-1.9496306,-2.796306,-1.5944748,1.5398767,-1.7318246,-1.2199675,-1.7370846,-2.0069466,-2.4126143,-2.4403188,1085.2524494020042,715.8162860188313,1644.9883643617022,0.21904655,output_20250226_1705_speaker1.mp3,0
-495.56216,102.73331,-39.11666,-11.682365,21.110361,-2.3983896,-25.740831,-13.276378,-5.495561,-11.614929,-12.697924,-5.82358,-4.3527427,-5.875233,-0.65323275,-2.5104742,-5.081471,-0.13206334,-0.71543884,-3.785281,0.91775924,-3.6013076,-2.3129075,3.171686,-3.1720476,-3.468263,-0.6744923,1.936384,-1.1826494,-1.241781,977.7839355212653,712.5860430857847,1533.909574468085,0.14227808,output_20250226_1705_speaker1.mp3,0
-540.4235,88.63922,-34.341965,-29.165642,19.47895,21.848154,-13.606496,-17.707449,1.3128073,0.6598103,-11.155079,-4.061005,1.903731,-10.556291,-7.4516554,3.4435885,-5.810243,-9.299924,-0.26208946,-3.1607413,-3.5409286,-2.335549,-0.9577541,-0.3347319,-5.241923,0.68415457,1.0342581,-3.413202,-2.3374245,0.72940826,1099.6155746145093,662.7970811792695,1571.4345079787233,0.12394379,output_20250226_1705_speaker1.mp3,0
-509.95886,94.028656,-34.32878,-25.037016,14.969123,13.943314,-13.995592,-12.956944,1.0031015,-0.62275124,-10.708142,-5.1681995,-0.18115878,-9.7242775,-6.35062,0.92889476,-5.535497,-7.815599,-1.3305055,-2.4981751,-1.5681493,-3.6937778,-2.608492,0.86993784,-3.5462847,-0.92992586,-1.1085818,-2.2007906,-2.5641875,-1.9059478,1042.6196772502005,695.9151414253492,1585.2726063829787,0.16768326,output_20250226_1705_speaker1.mp3,0
-390.19864,188.51816,-66.815765,-39.65613,26.153566,10.955746,-31.727509,-17.564697,2.969682,-6.4762144,-21.328953,-10.784423,-1.9403288,-15.332537,-10.579147,-1.0639356,-7.061274,-9.679388,-3.7529757,-4.1247077,-5.347729,-8.476966,-1.0397325,-0.2717938,-9.76346,-2.9228263,-0.30892497,-1.3813828,-4.118109,-3.2584622,2013.8112291883613,1376.507404067092,3178.523936170213,0.18289855,output_20250226_1705_speaker1.mp3,0
-438.69614,180.83833,-66.66363,-56.717182,28.066792,27.793293,-28.820362,-25.412647,7.5212893,-2.9448287,-25.663294,-3.6492643,12.201573,-17.05407,-17.291164,4.841543,-5.706008,-10.678584,1.1363819,-4.995254,-7.365293,-6.944395,-0.5608255,-2.739132,-18.012983,-4.8734603,1.8166419,-5.29871,-7.1629567,-2.7725713,1967.5622239097258,1210.1722784595365,2816.7386968085107,0.10772976,output_20250226_1705_speaker1.mp3,0
-381.53174,186.733,-65.5181,-50.696384,31.805723,21.726587,-33.591183,-25.68919,4.6273656,-7.236757,-28.39771,-11.271152,-0.6892592,-21.57812,-12.583137,4.9879565,-9.115522,-11.129908,2.0948997,-0.9993072,-3.8304217,-8.429943,-1.5482103,2.0269246,-11.373359,-5.360333,-0.42624193,-2.2435389,-4.923184,-3.0654309,1905.326966993371,1192.9559404117267,2810.505319148936,0.13891546,output_20250226_1705_speaker1.mp3,0
-373.74185,173.89526,-67.59977,-27.687649,28.274261,-1.3741751,-34.620792,-17.172132,-5.2363663,-15.18889,-20.914263,-6.4652295,-0.15669933,-12.388775,-7.692679,-1.6194098,-5.3033953,-4.964771,-1.1664866,-1.682582,-2.1028895,-6.392097,-2.7710643,-0.096056595,-7.7663107,-5.9827933,-2.8801107,-1.4855851,-4.2227216,-4.5230355,2087.057906991479,1435.561788857839,3368.891289893617,0.15415888,output_20250226_1705_speaker1.mp3,0
-624.35913,67.68116,-12.307067,-13.953777,10.854709,10.6008005,-9.141335,-6.784864,6.0381885,1.5323248,-9.590067,-4.4940033,2.437234,-4.2480025,-5.207336,0.10402805,-2.9911523,-4.985955,-0.9410953,-2.3132653,-2.7538857,-2.1245246,0.14723602,-0.042646285,-5.249792,-1.7121783,0.3378635,-2.8986394,-3.3875368,-0.2987718,983.5641692345403,814.7102452249844,1680.393949468085,0.105109625,output_20250226_1705_speaker1.mp3,0
-611.86804,79.35385,-22.811996,-23.846344,2.304168,-2.4405503,-11.141616,-0.13026609,4.751608,-7.988051,-11.274936,1.325158,2.3518274,-8.02323,-5.7191143,1.1924924,-1.9433963,-5.228841,-1.9382284,-0.7401792,-3.4136655,-2.3566356,1.1184715,-1.8681026,-3.6853905,0.30429235,-1.6114732,-4.6370163,-0.41538003,1.9056337,902.379170471392,615.9941118999868,1536.402925531915,0.089552596,output_20250226_1705_speaker1.mp3,0
-534.84467,106.994286,-31.284218,-29.843937,7.4313893,7.5581646,-19.879004,-12.080933,5.605096,-6.252811,-19.648073,-5.178314,4.452265,-9.48711,-4.731585,8.13924,-1.2209564,-7.6838326,-0.996578,0.8067299,-1.2727413,-6.904706,-1.3042352,1.8791904,-6.4075117,-2.3697584,-1.4186972,-3.4493203,-0.32771784,1.8599356,1002.9653463222297,681.6127210595353,1581.781914893617,0.111835435,output_20250226_1705_speaker1.mp3,0
-426.08423,167.96541,-65.35862,-65.37092,23.079014,33.380116,-23.803383,-28.35952,4.003111,-1.5142382,-25.379839,-12.283998,1.8854923,-18.096638,-13.54247,6.916249,-7.31334,-15.897288,-0.11667958,-0.13605113,-4.2787123,-8.092728,-1.4614352,3.9566255,-8.73594,-3.1274614,0.27020344,-4.034802,-4.4530015,-2.6398504,1935.197573691043,1202.9054744999514,2710.2726063829787,0.116136745,output_20250226_1705_speaker1.mp3,0
-385.10876,179.77534,-74.209625,-51.4699,26.609625,17.624949,-32.494102,-22.567492,0.94913644,-8.631646,-23.033403,-4.6919823,4.8377256,-16.612848,-11.715771,4.333363,-5.3600745,-11.379574,-0.5109027,-2.5631468,-4.7400007,-6.984685,-1.0533255,0.61230946,-10.459693,-3.1188836,-1.0831034,-3.8622775,-5.0043545,-3.141113,2019.4681529159059,1206.10121693675,2894.032579787234,0.17490856,output_20250226_1705_speaker1.mp3,0
-1124.5653,0.2920629,-1.1257869,0.04133182,0.88236356,0.25422746,-0.2045931,-0.0068863556,-0.14616643,-0.0007954963,0.025631681,0.15930255,-0.059254006,-0.022819133,-0.007594913,-0.07540791,0.007934629,0.019847319,0.04030964,-0.027666945,0.06321589,-0.17038654,-0.1866943,0.09746931,0.15934429,-0.057749804,-0.1707184,0.019900503,0.05343175,0.014165944,176.60671017610773,139.08827499557415,348.9444813829787,0.00070994435,output_20250226_1705_speaker1.mp3,0
-564.969,77.047035,-24.355913,-23.010082,15.753774,16.425367,-11.206806,-12.765446,3.4759753,1.9742365,-10.504729,-6.482471,-0.587415,-8.254325,-5.6407666,1.7873168,-5.4623814,-8.358668,-0.7524074,-0.9178357,-1.8189137,-2.1600215,-0.14761463,0.774392,-4.8298426,-2.1921632,-0.07889427,-2.4832087,-3.5130157,-1.1591618,1116.7409921027659,758.0820148373834,1694.8553856382978,0.11325552,output_20250226_1705_speaker1.mp3,0
-634.11383,48.764534,-13.858635,-8.834585,13.182282,9.968141,-10.409608,-9.140105,4.0268664,2.9455833,-7.9604955,-6.6083126,-1.1916287,-5.557638,-3.1739619,1.942689,-3.520166,-4.3785048,1.1462574,-1.4164892,-1.3706181,-1.553097,-0.32432365,1.4929128,-3.2582657,-0.6242113,-0.27642557,-2.5507505,-2.571881,-1.1025017,947.5926998160029,671.0075134402387,1461.7270611702127,0.104559116,output_20250226_1705_speaker1.mp3,0
-652.9444,54.195972,-4.4437165,-5.2694077,10.689434,4.3564553,-12.276432,-8.618314,3.0782428,0.67191714,-5.483527,-2.6653821,-0.9380803,-6.4871573,-4.7638445,1.2542113,-1.4438773,-4.0867763,-2.5385435,-2.2970762,-2.0686145,-1.9807464,1.2937053,1.765294,-2.7570918,-0.935347,1.1762856,-1.2813532,-2.8459609,-1.010042,553.1250319268928,490.46088515716406,968.2928856382979,0.09732837,output_20250226_1705_speaker1.mp3,0
-444.12982,172.43916,-54.264854,-47.436337,34.96032,37.78638,-24.449083,-29.645185,3.7202725,-2.5881357,-29.98092,-15.237061,2.8611171,-18.587559,-14.965932,4.281815,-11.813635,-16.916521,0.98589295,-1.6703253,-3.6641247,-5.9813676,0.015036562,3.871619,-11.652807,-4.164434,1.0507964,-3.9540782,-7.2115946,-4.7314816,1869.2961960036466,1250.4061094650183,2669.755651595745,0.11152879,output_20250226_1705_speaker1.mp3,0
-461.99393,180.691,-42.052494,-49.63133,20.997456,28.795654,-22.011059,-27.705458,3.5871127,-1.0685878,-26.937428,-16.008238,3.2985058,-15.188125,-16.542433,3.9855676,-7.7727785,-16.388353,-2.6884296,-2.4619687,-2.896514,-6.878683,-2.3436205,4.2895327,-8.040406,-3.1128523,0.84416735,-5.067156,-7.0020633,-4.2549596,1903.3738626464637,1341.3149721132156,2883.6851728723404,0.09838545,output_20250226_1705_speaker1.mp3,0
-537.8369,92.571,-28.860859,-24.702814,16.902899,20.756306,-10.246665,-13.954908,0.20675635,-2.0084076,-12.037168,-4.713732,-0.04977264,-12.023115,-6.4096193,3.9648094,-7.5944705,-10.679261,1.6320155,-0.1588564,-3.2206142,-4.000982,-0.5356371,0.7826567,-6.105119,-1.159531,0.020253068,-3.0282469,-2.7347958,-0.52749157,1036.866518207556,680.9143537372544,1516.4561170212767,0.117076814,output_20250226_1705_speaker1.mp3,0
-455.04068,174.32314,-46.699856,-50.949417,18.524664,26.241127,-21.354303,-21.31472,6.232217,-4.819313,-27.301168,-9.109015,7.083315,-15.379275,-14.831187,2.6895356,-7.753057,-10.731686,0.855481,-3.596058,-5.2152777,-7.815257,-2.9948144,-1.6377652,-12.939611,-2.6308873,-0.03185613,-5.6468806,-4.799151,-1.9899513,1897.6163789813966,1498.9210241211201,2952.376994680851,0.113995284,output_20250226_1705_speaker1.mp3,0
-405.72232,187.37949,-58.302242,-65.824,14.895382,26.333534,-22.887337,-28.71473,1.9139307,-1.6995362,-25.416899,-12.549496,6.376743,-13.24202,-16.164145,2.0336587,-8.31,-13.394668,-1.1886795,-2.4441311,-2.0914855,-5.7527013,-1.7688966,2.1413224,-9.797117,-3.140026,0.61156523,-5.259793,-4.773592,-1.081955,1991.9481396404549,1258.1534090333878,2999.501329787234,0.13839476,output_20250226_1705_speaker1.mp3,0
-506.6121,94.128365,-42.877987,-18.653372,15.124371,2.7617724,-16.956444,-13.071393,-8.493719,-7.2412505,-8.784463,-5.9232073,-2.98171,-6.111558,-2.4073086,-0.1293902,-4.164231,-5.4175487,-2.1774678,-3.2868192,-1.7352864,-3.8580463,-3.3128214,0.095079504,-3.3829002,-0.62750834,1.0005685,1.0709058,-0.2978747,0.19758566,1065.8342808784696,721.7362215507152,1644.240359042553,0.1577246,output_20250226_1705_speaker1.mp3,0
-379.75623,211.45113,-31.162287,-10.441998,63.948387,36.077328,-31.933926,-16.35576,19.381586,-11.492937,-34.10111,1.4371225,10.034805,-20.093252,-8.987336,8.190827,-4.6731873,-4.863849,0.7124988,-0.21267276,-3.0468173,-6.4505563,5.805556,-1.3149745,-12.511289,2.8018572,1.9194077,-8.528331,-5.0133047,3.021489,1546.9923115981362,1319.4695190390273,2816.863364361702,0.10768119,output_2323_speaker2.mp3,0
-388.0979,190.18472,-35.438335,-14.124023,61.82471,32.56776,-33.543835,-14.088099,23.393253,-4.273596,-25.797895,4.998689,7.703342,-21.14457,-7.4156585,8.914819,-4.3201675,-5.3577695,1.1609081,0.4004739,-4.3022585,-7.51165,5.7651525,-0.16348453,-11.995953,2.7626498,3.9671476,-6.8006,-6.1022973,1.9341638,1804.010526258826,1402.7820091074727,2988.1565824468084,0.107178465,output_2323_speaker2.mp3,0
-380.52267,196.2676,-35.456432,-16.66767,54.611534,26.479612,-28.391315,-12.80762,15.503594,-6.2958817,-24.226513,2.9457116,10.592037,-14.5176115,-9.626432,5.571837,-1.6980536,-5.6083765,-1.7843019,-1.9206371,-4.4443684,-5.8140335,4.9215956,-0.5749967,-11.649194,0.513888,1.643097,-5.9393816,-4.4166055,-0.4210946,1676.5114627662438,1336.4866780446873,2801.6539228723404,0.11692459,output_2323_speaker2.mp3,0
-325.4559,196.3627,-52.62751,-7.2742133,42.529522,-0.23724625,-21.865973,-5.3316565,2.1205626,-12.086477,-23.290575,-4.8943872,7.82335,-8.172416,-9.375963,2.3656204,1.3509381,-0.64163005,1.0289013,-2.440907,-4.0937448,0.8712355,5.6331415,-3.0146008,-9.643019,-0.16397208,0.41880426,-7.089586,-5.771937,-1.3671042,1762.7424030474504,1367.6370339879168,3039.3949468085107,0.19912836,output_2323_speaker2.mp3,0
-371.01462,181.30376,-56.315243,-15.54042,58.76547,22.370539,-33.221355,-11.795779,14.3778105,-12.150921,-28.162401,3.279678,11.853682,-14.20566,-7.312047,7.609111,-1.3532578,-4.3248944,0.09055361,-0.9981454,-4.664458,-8.4716425,3.242279,-1.3161732,-15.392274,-2.4453452,-1.6032386,-10.886116,-9.610783,-2.3404887,2029.356497021801,1310.305405990408,2977.6845079787236,0.1361708,output_2323_speaker2.mp3,0
-351.68283,216.28749,-38.804195,-24.816788,43.112206,12.085816,-31.300184,-11.625674,9.481119,-14.283899,-28.379591,-1.2830967,8.340604,-13.97896,-11.272299,4.3268256,-0.7746131,-5.1929264,-1.7298489,-3.0546446,-7.721915,-6.5817223,3.6265233,-3.1622958,-13.591323,-2.066523,1.0588386,-7.4191127,-6.6412587,0.34066996,1558.1748976208496,1263.233256155385,2754.404920212766,0.1409662,output_2323_speaker2.mp3,0
-319.5961,188.66313,-61.703114,-30.133932,45.044186,14.701354,-30.515574,-19.305202,3.098027,-12.040585,-28.009407,-6.4409122,2.2494743,-18.03816,-10.592164,4.318308,-5.267626,-5.7498803,3.031001,0.10108126,-6.7824154,-6.0757422,3.5349057,-2.5712233,-12.40305,-2.752119,-1.5146866,-9.237234,-8.0198765,-1.5208045,1873.9802442579078,1304.103305257975,2983.5438829787236,0.19207612,output_2323_speaker2.mp3,0
-418.03998,176.25926,-35.182903,-14.162001,47.884193,17.095816,-30.03395,-18.3667,5.617063,-7.9264126,-23.638142,-8.470481,-0.7804759,-13.915647,-6.814552,2.3307402,-7.4941044,-4.2311587,5.1393147,-0.9502854,-7.895896,-4.752928,4.485083,-2.1778135,-11.392804,-1.3368495,0.5610361,-5.8245316,-5.5997157,-1.1854618,1685.7749098846157,1405.7708101892172,2977.4351728723404,0.11345206,output_2323_speaker2.mp3,0
-563.465,83.49454,-14.339116,-8.778122,22.897993,14.44005,-12.813085,-5.4861016,7.2933655,-5.7983403,-14.203901,-1.0873694,-0.6892579,-10.626735,-3.1406634,1.6241841,-3.9319658,-3.6721065,0.08493936,0.15957531,-3.661263,-4.2207556,2.4125738,-1.5377566,-6.3506165,-0.37899894,0.85993934,-3.3751204,-4.946559,-0.87447095,1333.140802331857,1107.8966106490973,2355.3440824468084,0.11625544,output_2323_speaker2.mp3,0
-1122.6287,1.3189833,-0.91641825,0.36717996,0.5068909,0.40103182,-0.01621125,0.008284619,-0.3047632,-0.42514858,0.033480737,-0.080087185,0.03346464,-0.06564768,-0.012416104,0.08781466,-0.1954573,0.050094243,-0.0025251426,0.030080382,0.25418743,0.038964987,-0.16085033,-0.03830939,-0.29233596,-0.40411463,0.023659004,-0.13428223,-0.15317754,0.10030738,163.9386436325651,125.53176950054481,311.9182180851064,0.00041292488,output_2323_speaker2.mp3,0
-473.96783,125.89148,-29.006329,-14.870318,12.870326,-3.9385512,-14.71586,-2.1193597,0.7605725,-9.691505,-13.577029,-2.1791801,2.3053725,-5.3116817,-3.0179543,0.82082474,-2.4196126,-2.0207329,1.5985386,-2.0949059,-4.990067,-1.5956709,2.1826255,-4.7889647,-8.27117,0.15859883,-1.4965802,-5.5657744,-3.6596627,-1.9756669,803.2682422126366,667.5392104899074,1415.4753989361702,0.13711861,output_2323_speaker2.mp3,0
-376.6576,227.99045,-11.391038,-21.412066,48.791504,22.217314,-37.172726,-14.796276,21.48405,-11.5729685,-37.264107,-8.45197,-0.25494945,-18.28434,-8.236089,0.6469606,-10.208464,-9.030069,1.2564753,1.9609622,-11.028504,-11.386033,5.7789364,-2.8716269,-16.880444,-3.7337887,4.1514134,-7.70686,-12.498595,-1.3496462,1238.0304177562941,1172.0318153833919,2456.574135638298,0.10790274,output_2323_speaker2.mp3,0
-1124.0966,1.9839153,-0.3226537,0.044022113,0.907174,0.19925702,-0.5226773,-0.17490253,0.20480542,0.09731714,-0.23953652,-0.18146077,-0.058432043,0.09670603,0.15758829,0.1296996,-0.09188364,-0.08395012,0.006952622,-0.045284454,-0.024226341,-0.019787306,0.06921369,0.041704405,-0.03253531,-0.0631215,-0.08369302,-0.1651954,-0.10406144,-0.06542256,132.29240669328894,125.79526209370847,279.25531914893617,0.00048534368,output_2323_speaker2.mp3,0
-563.4819,77.147,-27.613842,-7.1136847,29.320408,12.321874,-14.284179,-6.9820166,3.554082,-7.0294743,-14.839126,-2.7643924,2.0398505,-8.786897,-7.593703,-0.8231735,-1.8254782,-0.6127241,1.6955718,-0.8777834,-2.6307924,-2.7087593,0.68232757,-1.1054163,-5.41258,-0.7178513,-0.25498095,-4.1344314,-3.5061176,-0.13129704,1086.2374191255033,790.5319555502301,1710.688164893617,0.11332788,output_2323_speaker2.mp3,0
-408.00153,181.09305,-39.60967,-25.75341,51.920135,35.01031,-29.860949,-20.697569,11.266836,-9.34418,-29.417723,-6.2658653,-3.2558978,-23.989574,-7.338006,5.4648128,-12.320514,-11.400459,2.5885901,-0.066763535,-6.3524857,-6.692639,2.8524017,-3.4787679,-12.382553,0.6285867,1.1434098,-7.4192324,-8.167727,-0.9966538,1776.6541801769336,1465.1072508979755,3064.203789893617,0.11734232,output_2323_speaker2.mp3,0
-411.6157,196.20653,-18.107409,-31.883005,29.23931,13.112327,-28.248562,-7.141178,19.083277,-11.506799,-32.150135,-4.9409647,6.0459113,-10.909925,-6.7206955,3.4628315,-6.1648417,-10.863723,-1.2722698,2.5471022,-7.4599595,-9.3576975,2.916125,-2.4858081,-14.318224,-3.3619816,3.5335696,-7.3560114,-9.805781,-2.105284,1447.3693868168687,1272.0544156182434,2681.7237367021276,0.10794975,output_2323_speaker2.mp3,0
